Avg Returns,Success Rate,env-final-hand_object_aligned,env-final-obj_goal_distance,env-final-object_above_goal,env-final-object_grasped,env-final-picked_up,env-final-task_achieved,env-hand_object_aligned,env-obj_goal_distance,env-object_above_goal,env-object_grasped,env-picked_up,env-task_achieved,test-BC Loss,test-epoch_duration,train-epoch_duration
-63.4,0.2,0.4,0.14585085029154543,0.2,0.4,0.6,0.2,0.30153846153846153,0.18818464735841678,0.04,0.30153846153846153,0.5815384615384616,0.024615384615384615,0.02608309949494221,1.1701931953430176,43.55457901954651
-65.0,0.0,0.2,0.18590977965057037,0.0,0.2,0.2,0.0,0.3076923076923077,0.2022267714149942,0.0,0.3076923076923077,0.09846153846153846,0.0,0.027780423203313892,1.17289400100708,43.533092975616455
-64.8,0.2,0.4,0.1517841729930231,0.0,0.4,0.4,0.2,0.40307692307692305,0.17220237001904182,0.0,0.40307692307692305,0.27692307692307694,0.003076923076923077,0.023071692291308534,1.1692700386047363,43.54369592666626
-65.0,0.0,0.2,0.14853735093509715,0.2,0.2,0.6,0.0,0.27692307692307694,0.1782568663786524,0.006153846153846154,0.27692307692307694,0.48615384615384616,0.0,0.023416694643145258,1.1698949337005615,43.53887987136841
-58.2,0.4,0.2,0.14295149893290127,0.4,0.2,0.4,0.4,0.38769230769230767,0.17196696698931138,0.18769230769230769,0.38769230769230767,0.2953846153846154,0.10461538461538461,0.01907477199353955,1.1717209815979004,43.55272078514099
-65.0,0.0,0.2,0.17325379487338552,0.2,0.2,0.4,0.0,0.26153846153846155,0.18661484679534837,0.015384615384615385,0.26153846153846155,0.26153846153846155,0.0,0.01931794492358511,1.1696860790252686,43.546448945999146
-56.6,0.4,0.4,0.12974805422643762,0.2,0.4,0.6,0.4,0.38769230769230767,0.16405461345394315,0.09846153846153846,0.38769230769230767,0.56,0.12923076923076923,0.017064148585566066,1.1702830791473389,43.54643797874451
-65.0,0.0,0.0,0.18611841689069197,0.0,0.0,0.2,0.0,0.18461538461538463,0.1824095115032243,0.0,0.18461538461538463,0.40923076923076923,0.0,0.017594398905269124,1.1699700355529785,43.55219793319702
-65.0,0.0,0.4,0.3978113584481314,0.0,0.4,0.2,0.0,0.48,0.2150997920274648,0.0,0.48,0.28923076923076924,0.0,0.01735876590352167,1.1702072620391846,43.554072856903076
-65.0,0.0,0.0,0.21012704540763902,0.0,0.0,0.4,0.0,0.13230769230769232,0.1878516312363168,0.0,0.13230769230769232,0.26461538461538464,0.0,0.017325410974973983,1.1695408821105957,43.54813313484192
-65.0,0.0,0.2,0.20343329747502006,0.0,0.2,0.4,0.0,0.3046153846153846,0.1903765567356137,0.0,0.3046153846153846,0.3230769230769231,0.0,0.01635082644325766,1.1703970432281494,43.58138585090637
-63.2,0.2,0.4,0.17130699150884568,0.2,0.4,0.4,0.2,0.48923076923076925,0.20650785430245483,0.024615384615384615,0.48923076923076925,0.4,0.027692307692307693,0.015138464700430631,1.1700570583343506,43.59230399131775
-65.0,0.0,0.2,0.17308317392735922,0.0,0.2,0.2,0.0,0.2123076923076923,0.18569055922112987,0.0,0.2123076923076923,0.08307692307692308,0.0,0.014651246838779611,1.1698970794677734,43.56208920478821
-65.0,0.0,0.6,0.17700090669747093,0.0,0.6,0.0,0.0,0.6,0.1772885077421831,0.0,0.6,0.027692307692307693,0.0,0.014164612590419975,1.169605016708374,43.55494809150696
