Avg Returns,Success Rate,env-final-hand_object_aligned,env-final-obj_goal_distance,env-final-object_above_goal,env-final-object_grasped,env-final-picked_up,env-final-task_achieved,env-hand_object_aligned,env-obj_goal_distance,env-object_above_goal,env-object_grasped,env-picked_up,env-task_achieved,test-BC Loss,test-epoch_duration,train-BC Loss,train-epoch_duration
-65.0,0.0,0.4,0.2984862340833855,0.0,0.4,0.4,0.0,0.4,0.25899125034973136,0.0,0.4,0.09846153846153846,0.0,0.0615077355876565,1.1709108352661133,0.005807074659969658,43.58421802520752
-57.8,0.4,0.6,0.13003024619522577,0.4,0.6,0.4,0.4,0.556923076923077,0.15837269537408938,0.1753846153846154,0.556923076923077,0.27384615384615385,0.11076923076923077,0.05112999007105827,1.1711742877960205,0.004947236761217937,43.60804295539856
-65.0,0.0,0.2,0.22279145874972764,0.0,0.2,0.2,0.0,0.39692307692307693,0.20519230089033988,0.0,0.39692307692307693,0.09846153846153846,0.0,0.041581149119883774,1.1721217632293701,0.0041679419693537055,43.87562584877014
-60.6,0.2,0.0,0.22707309912234375,0.2,0.0,0.4,0.2,0.24307692307692308,0.19682432066386113,0.08923076923076922,0.24307692307692308,0.23076923076923078,0.06769230769230769,0.04266245029866696,1.1715059280395508,0.004422354750568047,43.62720584869385
-57.6,0.4,0.2,0.12505877071548843,0.4,0.2,0.4,0.4,0.3446153846153846,0.154792024501514,0.1723076923076923,0.3446153846153846,0.26153846153846155,0.11384615384615385,0.06282159425318241,1.1932580471038818,0.0038836210430599747,43.700830936431885
-63.6,0.2,0.6,0.25540786132684856,0.2,0.6,0.2,0.2,0.68,0.2196341262447023,0.055384615384615386,0.68,0.20307692307692307,0.021538461538461538,0.0631973423063755,1.171138048171997,0.004084888072684407,43.63142108917236
-65.0,0.0,0.2,0.17416709414344314,0.0,0.2,0.2,0.0,0.26461538461538464,0.17535159273041157,0.0,0.26461538461538464,0.06769230769230769,0.0,0.04690275341272354,1.2170989513397217,0.003301210696226917,44.204784870147705
-65.0,0.0,0.2,0.25101191005618984,0.0,0.2,0.0,0.0,0.28307692307692306,0.20789773192403882,0.0,0.28307692307692306,0.0,0.0,0.049305425956845284,1.1720459461212158,0.0035121986630838363,43.69610905647278
-63.0,0.2,0.2,0.1787939283388345,0.2,0.2,0.2,0.2,0.2553846153846154,0.17804301933769676,0.07076923076923076,0.2553846153846154,0.13538461538461538,0.03076923076923077,0.04259577393531799,1.170687198638916,0.00401182176778093,43.61671710014343
-65.0,0.0,0.2,0.1989192919931407,0.0,0.2,0.4,0.0,0.3476923076923077,0.18442861634569893,0.0,0.3476923076923077,0.04,0.0,0.05249060094356537,1.1717679500579834,0.0029740061948541553,43.76098299026489
-64.0,0.2,0.4,0.18992582164718666,0.2,0.4,0.4,0.2,0.48,0.18972858054971364,0.04,0.48,0.23692307692307693,0.015384615384615385,0.05472020339220762,1.1826622486114502,0.00405735895736143,43.805896043777466
-56.2,0.4,0.2,0.1343206128576774,0.4,0.2,0.6,0.4,0.2246153846153846,0.16202957598852763,0.1753846153846154,0.2246153846153846,0.4246153846153846,0.13538461538461538,0.04842997286468744,1.1772098541259766,0.002612739113974385,44.08446478843689
